Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length
1175,476,104.0577632,30.67840135,1514,104.055294,30.67517099,429.1016293
1176,476,104.0577632,30.67840135,1745,104.0579073,30.67652495,208.4203538
1177,476,104.0577632,30.67840135,1407,104.0631321,30.67607279,575.4347967
1178,476,104.0577632,30.67840135,921,104.0552225,30.6801717,312.6233832
1179,476,104.0577632,30.67840135,512,104.0601849,30.68391526,653.6597625
1180,477,104.1023844,30.68413271,978,104.1032838,30.68263455,187.0601788
1181,477,104.1023844,30.68413271,1386,104.1037829,30.68476117,150.9818112
1182,477,104.1023844,30.68413271,684,104.1017061,30.68526712,141.5225217
1183,478,103.9889117,30.6511002,944,103.9841556,30.65006856,469.8656346
1184,478,103.9889117,30.6511002,965,103.9914975,30.64819486,406.3058076
1185,478,103.9889117,30.6511002,818,103.9898616,30.65121392,91.89183806
1186,479,104.0634855,30.67324036,1777,104.0625021,30.67187144,178.5930974
1187,659,104.0640141,30.67295026,479,104.0634855,30.67324036,59.97920594
1188,1787,104.064009,30.67394402,479,104.0634855,30.67324036,92.7202324
1189,480,104.1062302,30.62332025,1046,104.1096745,30.62304108,331.5724099
1190,480,104.1062302,30.62332025,1569,104.1069711,30.62829492,555.8898734
1191,481,104.1443436,30.65238121,652,104.1531756,30.65116278,856.9806966
1192,482,104.0551712,30.61414035,968,104.0550112,30.61128466,316.8667279
1193,1143,104.0536122,30.61502957,482,104.0551712,30.61414035,179.0095371
1194,482,104.0551712,30.61414035,1185,104.0551395,30.61637622,247.8196271
1195,483,104.0720858,30.59244763,927,104.0717634,30.59121614,139.940451
1196,483,104.0720858,30.59244763,962,104.072884,30.59762255,578.6141626
1197,484,103.9889788,30.6857075,708,103.9929798,30.68390412,432.2380955
1198,485,104.0006211,30.7042268,1273,104.0022233,30.70589064,239.8968548
1199,485,104.0006211,30.7042268,592,103.9957364,30.70717338,570.5216524
1200,486,104.1187875,30.6815065,1158,104.1164574,30.68081382,236.0345599
1201,486,104.1187875,30.6815065,1590,104.1219214,30.67305942,983.1410724
1202,486,104.1187875,30.6815065,1242,104.1188763,30.68269678,132.1916283
1203,486,104.1187875,30.6815065,915,104.1241629,30.68298904,540.4840577
1204,487,103.9776502,30.66449919,595,103.9830108,30.66415007,515.0530804
1205,487,103.9776502,30.66449919,1021,103.9748388,30.66471229,270.3876214
1206,488,104.0303879,30.65018741,1705,104.0308997,30.64806517,240.2681057
1207,488,104.0303879,30.65018741,1008,104.0349293,30.64918505,449.1287667
1208,488,104.0303879,30.65018741,1601,104.0276298,30.65025967,264.4056949
1209,488,104.0303879,30.65018741,1015,104.0300293,30.65164912,165.6061356
1210,489,104.0683242,30.66585244,1715,104.0663676,30.66577495,187.6538421
1211,489,104.0683242,30.66585244,981,104.0684967,30.66259625,361.2623371
1212,489,104.0683242,30.66585244,1256,104.0683074,30.66609783,27.24439479
1213,490,104.1515982,30.64137098,670,104.1496203,30.63655116,566.8046306
1214,490,104.1515982,30.64137098,580,104.1496059,30.64216205,210.0897338
1215,491,104.0602366,30.6141953,572,104.064828,30.61435293,440.469208
1216,491,104.0602366,30.6141953,770,104.0602206,30.61638355,242.5286421
1217,492,104.0854722,30.60092942,501,104.0847688,30.59869091,257.092466
1218,492,104.0854722,30.60092942,1088,104.0803366,30.60209585,509.0410597
1219,492,104.0854722,30.60092942,747,104.0862848,30.60562673,526.3930735
1220,493,103.9810702,30.71328192,529,103.9863879,30.71780493,714.5698479
1221,493,103.9810702,30.71328192,664,103.9780511,30.71972036,769.9336156
1222,494,104.0047257,30.70354332,1298,103.9988879,30.69473327,1125.188288
1223,494,104.0047257,30.70354332,1278,104.0070896,30.69981339,471.329341
1224,494,104.0047257,30.70354332,1273,104.0022233,30.70589064,353.7171055
1225,494,104.0047257,30.70354332,1365,104.0101791,30.70649574,616.3124407
1226,495,104.0707783,30.68827718,1401,104.0672473,30.68824176,338.2452817
1227,495,104.0707783,30.68827718,817,104.0700717,30.68477421,394.0931082
1228,495,104.0707783,30.68827718,621,104.073194,30.68752145,246.0758193
1229,495,104.0707783,30.68827718,666,104.070802,30.69064995,262.9853943
1230,496,103.9889356,30.64334541,640,103.9863516,30.64206014,285.6781238
1231,496,103.9889356,30.64334541,1091,103.9913554,30.64443734,261.567007
1232,496,103.9889356,30.64334541,711,103.9869334,30.64626777,376.4561013
1233,497,104.0034916,30.6354158,1785,104.0010888,30.63443687,254.5667925
1234,497,104.0034916,30.6354158,896,104.0043112,30.63573997,86.37263302
1235,497,104.0034916,30.6354158,860,103.9966501,30.64288317,1055.858964
1236,498,104.0817032,30.64925009,1824,104.0804742,30.64586314,393.4139868
1237,498,104.0817032,30.64925009,834,104.0826029,30.64891958,93.67032736
1238,498,104.0817032,30.64925009,721,104.0808711,30.64973437,96.10959483
1239,498,104.0817032,30.64925009,1736,104.0827149,30.65151133,268.7115101
1240,500,104.0658265,30.58140576,626,104.0658772,30.57810036,366.3659135
1241,500,104.0658265,30.58140576,884,104.06559,30.5913448,1101.767362
1242,501,104.0847688,30.59869091,546,104.0819113,30.58936486,1069.288059
1243,501,104.0847688,30.59869091,1067,104.0927252,30.59715528,781.5581147
1244,501,104.0847688,30.59869091,1138,104.0800594,30.59987606,470.2261944
1245,502,103.973186,30.68984169,601,103.9713678,30.69065935,196.321225
1246,503,104.0455286,30.69339601,1247,104.0433067,30.69163822,288.5198866
1247,503,104.0455286,30.69339601,1193,104.0483609,30.69380317,275.0018723
1248,503,104.0455286,30.69339601,1181,104.0436286,30.6964945,388.6469014
1249,504,104.0880489,30.6904511,758,104.0875661,30.68960162,104.8943503
1250,504,104.0880489,30.6904511,693,104.0853733,30.69184839,299.4326317
1251,505,103.9459799,30.67151457,825,103.9512486,30.67150352,504.7655711
1252,505,103.9459799,30.67151457,622,103.9328245,30.67415763,1293.915135
1253,506,104.0456035,30.63050946,551,104.043951,30.62767156,352.151325
1254,506,104.0456035,30.63050946,1213,104.0457739,30.63083865,39.97393983
1255,507,104.0811725,30.6436929,1548,104.0803326,30.6422981,174.2833943
1256,507,104.0811725,30.6436929,1093,104.0847228,30.64186739,395.8316253
1257,507,104.0811725,30.6436929,1786,104.0774485,30.64502758,386.3043426
1258,509,104.0301944,30.58666704,730,104.0280169,30.58735258,222.1820801
1259,509,104.0301944,30.58666704,842,104.0318859,30.59257463,674.5268534
1260,510,104.116215,30.60810306,892,104.1173704,30.60707617,158.8096179
1261,510,104.116215,30.60810306,564,104.0994826,30.60753214,1605.266396
1262,510,104.116215,30.60810306,690,104.1131027,30.61119346,454.2245491
1263,511,103.9731196,30.73083762,646,103.9826104,30.72083812,1433.212385
1264,512,104.0601849,30.68391526,1235,104.064995,30.682564,484.4924959
1265,512,104.0601849,30.68391526,1519,104.0589175,30.68386085,121.5519876
1266,512,104.0601849,30.68391526,1456,104.0617409,30.68499207,190.9435949
1267,513,104.0927861,30.7069879,1248,104.091716,30.70476829,266.4956245
1268,513,104.0927861,30.7069879,1269,104.094755,30.70598533,218.8597011
1269,513,104.0927861,30.7069879,603,104.0915573,30.70768178,140.5790723
1270,513,104.0927861,30.7069879,1097,104.0946295,30.70924716,306.3666994
1271,514,103.9779032,30.66846905,1098,103.9777133,30.67160147,347.6498187
1272,515,104.0617403,30.65887109,1859,104.0582534,30.6587772,334.255527
1273,515,104.0617403,30.65887109,1265,104.0633208,30.65879461,151.6687856
1274,938,104.0617125,30.66071793,515,104.0617403,30.65887109,204.7040186
1275,516,104.0969164,30.62883906,1790,104.0948905,30.62569686,398.7211986
1276,516,104.0969164,30.62883906,1002,104.0995887,30.62730653,307.3229515
1277,516,104.0969164,30.62883906,561,104.0983272,30.63112623,287.293263
1278,516,104.0969164,30.62883906,1311,104.0937815,30.63114248,394.2664607
1279,517,104.1446052,30.63798103,688,104.1445578,30.63469503,364.2085207
1280,517,104.1446052,30.63798103,670,104.1496203,30.63655116,506.067925
1281,518,104.0573648,30.57797339,1131,104.0568157,30.57426532,414.3223762
1282,518,104.0573648,30.57797339,590,104.061686,30.57805291,414.4702621
1283,518,104.0573648,30.57797339,989,104.0574511,30.58122199,360.1340311
1284,519,104.0901351,30.58874098,850,104.0896175,30.57092933,1974.658957
1285,519,104.0901351,30.58874098,546,104.0819113,30.58936486,791.542227
1286,519,104.0901351,30.58874098,755,104.1074639,30.58994089,1666.817721
1287,519,104.0901351,30.58874098,941,104.0946732,30.59714389,1027.908899
1288,520,103.9693913,30.69601607,601,103.9713678,30.69065935,623.155329
1289,521,104.0645697,30.71476468,749,104.0643009,30.71280217,219.0246148
1290,521,104.0645697,30.71476468,1354,104.067618,30.71452282,293.1300936
1291,521,104.0645697,30.71476468,1145,104.0659756,30.71997839,593.3162441
1292,522,104.0712971,30.71726067,1319,104.0739313,30.71549927,318.9586978
1293,522,104.0712971,30.71726067,1145,104.0659756,30.71997839,591.9293834
1294,522,104.0712971,30.71726067,1152,104.0717722,30.72101788,418.892414
1295,523,103.9942331,30.65221712,937,103.990711,30.65129124,352.7578063
1296,523,103.9942331,30.65221712,631,103.995507,30.6497011,304.4017252
1297,523,103.9942331,30.65221712,1640,103.9990462,30.65355107,484.3072559
1298,905,104.0549769,30.62263487,524,104.0555066,30.6273915,529.6169379
1299,524,104.0555066,30.6273915,1765,104.057619,30.62742855,202.500837
1300,524,104.0555066,30.6273915,1883,104.0490458,30.62897379,643.5875973
1301,524,104.0555066,30.6273915,1885,104.0561246,30.63192746,506.1965775
1302,525,104.0989873,30.63221536,561,104.0983272,30.63112623,136.2816524
1303,525,104.0989873,30.63221536,1458,104.1024174,30.63033867,389.0097565
1304,525,104.0989873,30.63221536,1372,104.100512,30.63473368,315.0380857
1305,527,104.0438563,30.58467107,1125,104.0438871,30.58089298,418.7348423
1306,527,104.0438563,30.58467107,635,104.0477918,30.58475741,377.4880952
1307,527,104.0438563,30.58467107,898,104.0442832,30.59070038,669.4787115
1308,528,104.1084768,30.57090281,850,104.0896175,30.57092933,1808.60053
1309,528,104.1084768,30.57090281,1150,104.1082206,30.5804885,1062.645007
1310,529,103.9863879,30.71780493,673,103.9922205,30.71446713,669.9234775
1311,529,103.9863879,30.71780493,646,103.9826104,30.72083812,493.8147888
1312,530,104.0350245,30.69048312,1369,104.0331073,30.68902882,244.3404887
1313,530,104.0350245,30.69048312,1175,104.0328362,30.69206439,273.2144727
1314,531,104.090725,30.70306401,576,104.0896026,30.70302465,107.5830727
1315,531,104.090725,30.70306401,824,104.0921312,30.70228545,159.9451335
1316,531,104.090725,30.70306401,1248,104.091716,30.70476829,211.3874654
1317,532,103.9616424,30.62666907,751,103.9670978,30.62927127,597.146254
1318,532,103.9616424,30.62666907,839,103.9586125,30.63198082,656.4404604
1319,533,104.023712,30.64367064,1275,104.022218,30.64263573,183.4471189
1320,533,104.023712,30.64367064,1815,104.0250489,30.64238503,191.610028
1321,533,104.023712,30.64367064,1771,104.0221269,30.64526787,233.2586384
1322,534,104.1203144,30.65880798,1356,104.1233143,30.65993161,313.2438909
1323,536,104.0479366,30.59092737,898,104.0442832,30.59070038,351.1958333
1324,536,104.0479366,30.59092737,635,104.0477918,30.58475741,683.9539466
1325,536,104.0479366,30.59092737,1137,104.0518496,30.59103671,375.3729859
1326,537,104.1029171,30.60286602,555,104.1003982,30.60263224,242.8644927
1327,537,104.1029171,30.60286602,990,104.10386,30.59804157,542.2734733
1328,537,104.1029171,30.60286602,1297,104.1066353,30.60300882,356.8069472
1329,538,103.9787618,30.70955492,610,103.97941,30.70791991,191.5495274
1330,538,103.9787618,30.70955492,655,103.9802912,30.71025208,165.5916463
1331,539,104.0372435,30.68504933,1624,104.0361049,30.68381535,174.9291595
1332,539,104.0372435,30.68504933,879,104.0416006,30.68304127,472.9959756
1333,539,104.0372435,30.68504933,1576,104.0376705,30.68553984,68.03218618
1334,540,104.1010393,30.68638247,684,104.1017061,30.68526712,139.1397902
1335,540,104.1010393,30.68638247,612,104.1034118,30.68722884,245.847861
1336,541,103.9609762,30.67452502,951,103.956184,30.67458422,459.1449638
1337,541,103.9609762,30.67452502,783,103.9672382,30.67469912,600.2121493
1338,542,104.0581439,30.66070539,1859,104.0582534,30.6587772,213.9587435
1339,542,104.0581439,30.66070539,1419,104.0602277,30.66075741,199.7437476
1340,542,104.0581439,30.66070539,1865,104.0581438,30.66240031,187.8496967
1341,542,104.0581439,30.66070539,1888,104.0537493,30.66266858,473.9405049
1342,543,104.1312323,30.66411971,1356,104.1233143,30.65993161,889.3523211
1343,543,104.1312323,30.66411971,988,104.1289722,30.66742428,425.4607447
1344,543,104.1312323,30.66411971,1874,104.1347948,30.67503343,1256.785563
1345,544,104.147912,30.63352447,688,104.1445578,30.63469503,346.6419963
1346,545,104.0313763,30.59554599,730,104.0280169,30.58735258,963.5097573
1347,545,104.0313763,30.59554599,1167,104.0318858,30.59596115,67.1048322
1348,545,104.0313763,30.59554599,1113,104.0314235,30.6044106,982.4759564
1349,546,104.0819113,30.58936486,1074,104.0750659,30.59133644,691.7608617
1350,547,103.9536909,30.69205188,574,103.9536277,30.68984807,244.3310552
1351,547,103.9536909,30.69205188,682,103.9561414,30.69217475,235.1135961
1352,548,104.0489797,30.67856027,1634,104.0467099,30.67706348,273.4911032
1353,548,104.0489797,30.67856027,1803,104.0514072,30.67709606,283.5724244
1354,548,104.0489797,30.67856027,1504,104.0535507,30.68136594,537.0465409
1355,548,104.0489797,30.67856027,1381,104.0432434,30.68324646,756.1053196
1356,549,104.1133241,30.70159823,1398,104.1104171,30.70159507,278.4021645
1357,549,104.1133241,30.70159823,1140,104.1132559,30.70333153,192.2118626
1358,550,103.9885823,30.67709803,559,103.9869391,30.6735601,422.533469
1359,550,103.9885823,30.67709803,1007,103.9921507,30.6764134,350.1660614
1360,551,104.043951,30.62767156,1350,104.0457096,30.62679263,194.6769792
1361,551,104.043951,30.62767156,1442,104.0404878,30.62937504,381.8613171
1362,552,104.074146,30.62766337,1822,104.069232,30.62745007,471.5659986
1363,552,104.074146,30.62766337,1614,104.0735924,30.6360679,932.9795716
1364,553,104.1510429,30.63182274,679,104.1482109,30.62933224,387.1093873
1365,555,104.1003982,30.60263224,1262,104.1004776,30.60140334,136.409658
1366,555,104.1003982,30.60263224,1317,104.0982369,30.60261208,207.212196
1367,555,104.1003982,30.60263224,815,104.1002196,30.60546663,314.5977668
1368,556,103.9601174,30.7022019,740,103.9600779,30.70097319,136.2343272
1369,557,104.0456126,30.71340305,1115,104.0424803,30.71305317,302.4485886
1370,557,104.0456126,30.71340305,1507,104.0458737,30.71002528,375.198357
1371,557,104.0456126,30.71340305,1588,104.0479146,30.71351714,220.8072402
1372,557,104.0456126,30.71340305,1654,104.045209,30.71599628,289.9981091
1373,558,104.075652,30.7050887,1230,104.0773157,30.70282784,296.9386811
1374,558,104.075652,30.7050887,908,104.0719292,30.70511218,356.5411024
1375,558,104.075652,30.7050887,567,104.0729586,30.70871824,477.8586952
1376,559,103.9869391,30.6735601,1000,103.9857416,30.67072388,334.6260569
1377,559,103.9869391,30.6735601,667,103.9884216,30.67348142,142.2912529
1378,560,104.0346298,30.63539204,1682,104.0337291,30.63346353,230.5115871
1379,560,104.0346298,30.63539204,1823,104.0357334,30.63610712,132.1639888
1380,560,104.0346298,30.63539204,1676,104.0337714,30.63626349,126.8696917
1381,561,104.0983272,30.63112623,1388,104.0952575,30.63396936,431.0930951
1382,563,104.0645381,30.62255535,1290,104.0643486,30.62516934,290.2760773
1383,564,104.0994826,30.60753214,707,104.0991022,30.61345907,657.8851349
1384,565,103.9980882,30.70975652,1273,104.0022233,30.70589064,583.4441876
1385,565,103.9980882,30.70975652,977,104.0013005,30.71088213,331.9627717
1386,566,104.0036392,30.71829539,748,103.9978866,30.71380994,742.0186781
1387,566,104.0036392,30.71829539,1462,104.0054097,30.71258206,655.5253337
1388,566,104.0036392,30.71829539,1666,104.0079121,30.72021768,461.29248
1389,567,104.0729586,30.70871824,1182,104.0771725,30.70831924,405.9579217
1390,567,104.0729586,30.70871824,766,104.0718154,30.71217924,398.9027904
1391,568,103.9805188,30.65092525,649,103.9807086,30.64868896,248.5186834
1392,568,103.9805188,30.65092525,944,103.9841556,30.65006856,361.1951487
1393,568,103.9805188,30.65092525,804,103.9755348,30.65367442,566.5000649
1394,569,104.0195149,30.64076755,605,104.0209969,30.63933628,212.9205378
1395,569,104.0195149,30.64076755,1713,104.0208166,30.64174363,165.1214109
1396,569,104.0195149,30.64076755,1867,104.0180759,30.64236,223.9757753
1397,570,104.123888,30.65480711,1220,104.1229835,30.65335278,183.0073139
1398,570,104.123888,30.65480711,1356,104.1233143,30.65993161,570.5966595
1399,572,104.064828,30.61435293,1010,104.0648521,30.61124243,344.7425771
1400,572,104.064828,30.61435293,1347,104.06964,30.61440644,461.3054735
1401,572,104.064828,30.61435293,1059,104.0646499,30.61653136,242.0373337
1402,573,104.0836116,30.6089152,1018,104.0847891,30.6093794,124.0511176
1403,575,104.0145129,30.73018611,942,104.0068158,30.72585148,879.7321326
1404,576,104.0896026,30.70302465,1212,104.0875146,30.70296586,200.0700202
1405,576,104.0896026,30.70302465,1048,104.0890159,30.7055667,287.2852446
1406,577,103.9891873,30.67490119,667,103.9884216,30.67348142,173.6150959
1407,577,103.9891873,30.67490119,727,103.9919226,30.67483657,262.1330427
1408,578,104.0276015,30.64903247,1619,104.0275827,30.648147,98.15316266
1409,578,104.0276015,30.64903247,1379,104.0243652,30.64894136,310.2824611
1410,578,104.0276015,30.64903247,1601,104.0276298,30.65025967,136.0388933
1411,579,104.0726028,30.65083318,925,104.0724705,30.6485309,255.4761167
1412,579,104.0726028,30.65083318,1846,104.0759907,30.64984915,342.4608015
1413,579,104.0726028,30.65083318,1396,104.0701792,30.65189819,260.5056325
1414,579,104.0726028,30.65083318,1506,104.0741366,30.65259729,244.5961223
